s_id,direction,lane,lat,long,month,dailytraffic
181501,1,1,35.41427,90.23717,9,60581
144,5,2,34.1748,79.041467,9,603279
52,7,1,34.412147,81.705392,9,92569
100681,5,1,33.603809,112.009263,9,26138
100681,5,5,33.603809,112.009263,9,14961
180358,5,3,28.67479,82.13852,9,175594
100070,7,1,33.634525,113.791389,9,202339
632,3,2,33.197408,87.505073,9,99629
26,7,1,30.00807,90.257596,9,13877
144,5,3,34.1748,79.041467,9,592054
100683,1,4,33.632127,112.004129,9,35867
480037,3,1,34.861757,91.212737,9,34165
267,3,0,21.474836,214.748364,9,1626725
134,5,1,34.46553,83.96928,9,208635
100683,1,3,33.632127,112.004129,9,54449
100070,3,1,33.634525,113.791389,9,209092
52,7,1,33.62138,86.97498,9,92569
180358,5,2,28.67479,82.13852,9,300254
631,1,2,33.167424,87.531632,9,171018
979933,5,1,26.17933,80.30672,9,336459
102840,1,3,37.086928,120.999063,9,10466
632,3,3,33.197408,87.505073,9,107052
770343,7,1,28.71194,81.37879,9,378984
11,3,0,39.690678,106.663292,9,468020
16,5,0,40.80076,96.696645,9,1099291
106,3,0,39.678705,105.935154,9,467401
100683,1,1,33.632127,112.004129,9,24118
100070,3,2,33.634525,113.791389,9,125004
930174,5,2,26.71347,80.08277,9,994587
267,7,0,21.474836,214.748364,9,1602829
100683,1,2,33.632127,112.004129,9,63070
870178,5,1,25.71883,80.27122,9,545519
9047,5,1,41.893897,72.78849,9,174996
100681,1,5,33.603809,112.009263,9,17325
26,3,1,48.323234,116.439745,9,13207
100680,5,4,33.589306,112.009248,9,52515
630,5,1,41.343388,81.649855,9,352833
470328,1,1,30.23029,85.20604,9,86778
100080,7,1,28.02063,82.17816,9,356325
181501,5,2,35.41427,90.23717,9,29549
100680,5,3,33.589306,112.009248,9,71853
630,5,1,40.598109,111.903846,9,352833
930174,1,6,26.71347,80.08277,9,631209
870187,3,1,25.78172,80.34574,9,331970
100680,5,2,33.589306,112.009248,9,68010
630,5,1,34.123873,86.866578,9,352833
100082,3,1,33.462603,112.490923,9,506726
52,7,2,34.412147,81.705392,9,32090
102840,5,1,37.086928,120.999063,9,6431
100680,5,1,33.589306,112.009248,9,53091
630,1,2,41.343388,81.649855,9,269427
269,3,0,21.474836,214.748364,9,3044348
189920,1,1,28.80083,82.08849,9,182914
100680,1,5,33.589306,112.009248,9,16199
100082,3,2,33.462603,112.490923,9,559590
21,7,1,40.052397,81.557293,9,39590
7,3,1,46.84773,96.88757,9,163729
11,3,0,32.051427,92.122881,9,468020
100080,3,1,28.02063,82.17816,9,347349
100075,3,2,33.494244,112.923818,9,175267
470337,1,1,30.51293,85.1227,9,71817
930174,5,1,26.71347,80.08277,9,488688
181501,1,2,35.41427,90.23717,9,27483
631,1,1,33.167424,87.531632,9,212812
720216,1,1,30.40294,81.56457,9,441737
100075,7,1,33.494244,112.923818,9,188788
100681,1,3,33.603809,112.009263,9,68213
630,5,2,41.343388,81.649855,9,254071
134,5,1,48.943133,110.215097,9,208635
102840,1,4,37.086928,120.999063,9,7577
100681,1,2,33.603809,112.009263,9,75248
470328,5,1,30.23029,85.20604,9,89380
268,7,0,21.474836,214.748364,9,2181516
870178,5,3,25.71883,80.27122,9,652255
630,5,2,40.598109,111.903846,9,254071
100681,1,1,33.603809,112.009263,9,38082
52,7,2,33.62138,86.97498,9,32090
181501,5,1,35.41427,90.23717,9,73966
144,5,2,33.437863,86.823686,9,603279
630,5,2,34.123873,86.866578,9,254071
100680,5,5,33.589306,112.009248,9,18040
100075,7,2,33.494244,112.923818,9,157907
100018,7,1,32.91516,112.9303,9,126712
16,1,2,35.607663,84.208574,9,74034
100683,1,5,33.632127,112.004129,9,11520
640,1,1,34.438016,85.75503,9,176351
100712,7,1,35.232022,113.996168,9,78802
100019,7,1,34.17194,93.075,9,354305
750130,3,3,28.43779,81.47464,9,637752
870178,1,1,25.71883,80.27122,9,465516
100019,7,2,34.17194,93.075,9,230397
100712,3,2,35.232022,113.996168,9,118062
480086,1,1,34.670883,91.354767,9,43915
633,7,2,33.22626,87.532733,9,256463
260,7,0,37.430739,105.465424,9,97916
180358,1,1,28.67479,82.13852,9,198352
102801,1,1,40.49493,103.257655,9,11389
720172,5,3,30.2724,81.73468,9,178634
100712,3,1,35.232022,113.996168,9,86530
100023,3,1,32.919662,112.646475,9,63722
11,5,1,33.364511,79.240575,9,37578
263,1,1,33.94201,83.40852,9,33181
52,3,1,34.412147,81.705392,9,98077
263,1,1,34.040614,86.019771,9,33181
25,5,1,31.60861,82.46186,9,110631
107,3,0,39.708895,105.287368,9,1070231
9046,7,1,41.465798,71.933182,9,147500
107,7,0,39.708895,105.287368,9,1059877
260,3,0,37.430739,105.465424,9,98029
930174,5,4,26.71347,80.08277,9,1053069
640,5,2,34.438016,85.75503,9,174271
179967,5,1,27.09999,82.23238,9,15528
100723,7,1,35.178557,114.564731,9,123493
7,3,1,40.582532,104.747863,9,163729
257,1,0,37.019246,107.876467,9,140691
770343,7,2,28.71194,81.37879,9,488266
100018,7,2,32.91516,112.9303,9,53971
480156,3,1,30.52592,87.32245,9,763985
179967,5,2,27.09999,82.23238,9,10606
100723,3,2,35.178557,114.564731,9,70072
633,7,1,33.22626,87.532733,9,436794
640,5,1,34.438016,85.75503,9,224053
100019,3,1,34.17194,93.075,9,271346
100723,3,1,35.178557,114.564731,9,152527
52,3,1,34.3204,83.79368,9,98077
640,1,2,34.438016,85.75503,9,220669
179967,5,3,27.09999,82.23238,9,32164
146,1,1,46.716519,117.00295,9,245876
100019,3,2,34.17194,93.075,9,207130
100712,7,2,35.232022,113.996168,9,131921
109953,1,1,27.88925,82.3483,9,252936
480086,5,1,34.670883,91.354767,9,43295
257,5,0,37.019246,107.876467,9,142076
100064,7,2,33.608036,114.489793,9,131359
100710,7,1,35.98555,112.1232,9,100932
263,1,1,42.8231,91.1789,9,33181
100064,3,1,33.608036,114.489793,9,219906
180358,1,3,28.67479,82.13852,9,194872
146,1,1,33.380724,86.814663,9,245876
632,7,3,33.197408,87.505073,9,94384
100683,5,4,33.632127,112.004129,9,27980
263,5,2,34.040614,86.019771,9,12761
106,7,0,39.678705,105.935154,9,429605
100064,3,2,33.608036,114.489793,9,169939
100683,5,3,33.632127,112.004129,9,53024
11920,7,0,40.897256,124.083293,9,198016
480037,7,1,34.861757,91.212737,9,33183
632,7,2,33.197408,87.505073,9,85458
100683,5,2,33.632127,112.004129,9,71472
100064,7,1,33.608036,114.489793,9,226035
52,3,2,34.412147,81.705392,9,29054
102801,5,1,40.49493,103.257655,9,11237
180358,5,1,28.67479,82.13852,9,236879
100683,5,1,33.632127,112.004129,9,49904
21,7,1,42.649491,71.379162,9,39590
632,7,1,33.197408,87.505073,9,47706
134,5,1,33.389382,86.795555,9,208635
100683,5,5,33.632127,112.004129,9,7358
870178,1,3,25.71883,80.27122,9,687829
263,5,2,33.94201,83.40852,9,12761
930174,5,3,26.71347,80.08277,9,987837
263,1,2,33.94201,83.40852,9,42536
480048,7,1,30.52925,87.43044,9,156037
7,3,1,41.670632,70.82737,9,163729
100710,3,1,35.98555,112.1232,9,100642
633,3,2,33.22626,87.532733,9,280827
870178,1,2,25.71883,80.27122,9,701941
263,1,2,34.040614,86.019771,9,42536
180358,1,2,28.67479,82.13852,9,301621
263,1,3,34.040614,86.019771,9,2405
146,1,1,34.1748,79.041467,9,245876
100023,3,2,32.919662,112.646475,9,16016
100709,7,1,35.657936,112.138621,9,81275
52,3,2,33.62138,86.97498,9,29054
263,5,1,33.94201,83.40852,9,62379
11,5,1,32.735501,86.234957,9,37578
263,5,1,34.040614,86.019771,9,62379
633,3,1,33.22626,87.532733,9,431779
9047,1,1,41.893897,72.78849,9,173086
100709,3,1,35.657936,112.138621,9,70414
100023,7,2,32.919662,112.646475,9,13056
480048,3,1,30.52925,87.43044,9,153704
263,5,1,42.8231,91.1789,9,62379
100023,7,1,32.919662,112.646475,9,63617
247,1,0,40.413757,104.869888,9,187728
480348,1,2,30.94705,87.28587,9,46220
100828,1,1,34.985013,110.088775,9,19234
9033,5,2,41.344884,72.228725,9,542421
705,1,1,32.574499,85.498968,9,224271
870108,7,3,25.8108,80.15733,9,716728
169951,7,2,28.15774,81.81207,9,1034626
100922,1,1,33.2342,112.641759,9,142403
98460,1,1,37.116738,118.259449,9,29757
239,5,0,37.75633,106.149044,9,56039
148,1,2,34.980958,80.978358,9,522775
117,1,1,40.477128,97.083986,9,324802
930198,5,3,26.50747,80.07444,9,1008669
117,1,1,33.465345,86.709956,9,324802
18070,1,0,41.989671,124.207395,9,33619
102255,1,1,36.995992,112.530322,9,74135
109953,5,2,27.88925,82.3483,9,464334
11,7,0,32.051427,92.122881,9,465498
702,7,2,32.408465,86.306076,9,179179
169951,7,3,28.15774,81.81207,9,995358
100920,5,1,33.15329,112.64996,9,124016
98460,1,2,37.116738,118.259449,9,12625
489916,5,2,30.54356,87.28171,9,378355
100920,5,2,33.15329,112.64996,9,54262
100920,1,2,33.15329,112.64996,9,68205
148,1,3,33.424235,86.747597,9,546895
97030,5,0,35.695348,117.867288,9,53513
169951,3,3,28.15774,81.81207,9,982266
17,5,1,41.090311,74.153842,9,67425
97000,5,0,36.210203,117.979577,9,103412
100926,1,1,33.415922,112.626518,9,211162
148,5,1,33.04224,84.94972,9,493003
117,1,2,32.86648,85.16627,9,487583
9033,5,1,41.344884,72.228725,9,500020
720171,5,3,30.27765,81.61768,9,1138850
705,1,1,41.5464,90.5192,9,224271
100922,1,2,33.2342,112.641759,9,65477
169951,7,1,28.15774,81.81207,9,640978
100922,5,2,33.2342,112.641759,9,70119
97030,1,0,35.695348,117.867288,9,53407
117,1,1,61.202299,149.883033,9,324802
18070,5,0,41.989671,124.207395,9,34957
117,1,1,45.634107,112.308043,9,324802
100922,5,1,33.2342,112.641759,9,137171
239,1,0,37.75633,106.149044,9,54085
117,1,1,41.79155,107.23907,9,324802
489949,3,1,30.50989,87.29086,9,607841
132,7,2,33.544938,86.671899,9,317417
702,7,1,32.408465,86.306076,9,181418
6,5,1,33.66141,84.35538,9,42169
98460,5,3,37.116738,118.259449,9,11438
116,5,1,33.341489,86.903099,9,81134
100897,1,1,31.835724,110.701529,9,35102
99030,5,0,36.282397,118.006253,9,105641
16,1,2,34.159717,81.273158,9,74034
240,1,1,30.684887,88.126921,9,87332
240,1,1,31.37693,82.21849,9,87332
170053,3,2,35.45197,94.30814,9,44304
780311,1,2,29.85497,81.32262,9,338586
100896,5,1,31.673593,110.62445,9,22001
870137,3,1,25.92502,80.3019,9,271556
750104,7,1,28.54169,81.08634,9,387858
240,1,2,30.684887,88.126921,9,164777
9044,1,2,41.371951,71.994106,9,541591
240,1,3,30.684887,88.126921,9,189890
701,7,1,33.352874,86.526594,9,102064
148,1,2,33.04224,84.94972,9,522775
100896,1,1,31.673593,110.62445,9,23257
99050,1,0,37.117935,118.260322,9,96004
170053,7,1,35.45197,94.30814,9,68905
240,1,4,30.684887,88.126921,9,124805
489916,1,2,30.54356,87.28171,9,367106
132,7,3,33.544938,86.671899,9,151441
170053,3,1,35.45197,94.30814,9,70855
240,1,0,39.530757,106.044309,9,331875
117,1,1,32.86648,85.16627,9,324802
26,7,1,48.323234,116.439745,9,13877
100920,1,1,33.15329,112.64996,9,124547
702,3,2,32.408465,86.306076,9,138256
50,3,1,32.566422,80.743572,9,510747
9044,1,1,41.371951,71.994106,9,48615
100914,5,1,32.280776,112.744375,9,43145
98460,5,4,37.116738,118.259449,9,29655
148,1,2,33.424235,86.747597,9,522775
134,1,2,33.389382,86.795555,9,493889
18040,5,0,41.15071,124.135002,9,87731
489916,5,1,30.54356,87.28171,9,412203
116,5,3,33.341489,86.903099,9,235020
102255,5,1,36.995992,112.530322,9,75141
100914,1,1,32.280776,112.744375,9,42139
702,3,1,32.408465,86.306076,9,208870
99030,1,0,36.282397,118.006253,9,102086
116,5,2,33.341489,86.903099,9,394963
930198,5,2,26.50747,80.07444,9,743157
100897,5,1,31.835724,110.701529,9,36574
701,7,2,33.352874,86.526594,9,304782
705,1,2,32.574499,85.498968,9,244371
50,3,1,38.91806,76.94491,9,510747
100926,1,2,33.415922,112.626518,9,64344
117,1,2,33.465345,86.709956,9,487583
95300,5,0,40.277996,121.254117,9,71731
870108,7,1,25.8108,80.15733,9,674276
132,7,1,46.992726,113.392217,9,246439
117,5,1,45.634107,112.308043,9,385094
100944,5,1,32.742846,111.515843,9,44421
860214,7,2,26.23112,80.16312,9,460806
490060,3,1,29.91573,84.5232,9,82367
750104,3,2,28.54169,81.08634,9,173331
236,7,0,39.331526,106.987363,9,326300
236,7,0,25.947405,97.42131,9,326300
96440,1,0,36.803645,118.200348,9,107423
49,5,1,45.521606,116.305276,9,80262
169948,1,3,27.87893,81.59732,9,1378
117,5,1,41.79155,107.23907,9,385094
705,5,2,41.5464,90.5192,9,247741
102237,5,1,34.90968,109.23819,9,5081
117,5,1,40.477128,97.083986,9,385094
100938,7,2,32.177548,111.043487,9,200204
96440,5,0,36.803645,118.200348,9,114643
132,7,1,61.310638,149.546087,9,246439
100944,1,1,32.742846,111.515843,9,43761
169948,5,1,27.87893,81.59732,9,195488
102237,1,1,34.90968,109.23819,9,5299
100950,1,0,38.283044,104.605293,9,1207460
100964,5,1,33.00646,111.6161,9,120958
708,3,1,41.4869,90.6428,9,61994
236,3,0,25.947405,97.42131,9,331437
95270,5,0,38.255165,119.223117,9,71316
490369,1,1,29.76077,84.83313,9,50550
27,1,1,33.377872,80.618367,9,37083
117,5,2,32.86648,85.16627,9,485349
100964,1,1,33.00646,111.6161,9,121467
95280,1,0,38.348469,119.452249,9,50815
49,5,1,42.85457,106.32522,9,80262
49,5,1,38.042802,80.32011,9,80262
148,5,1,46.960706,116.930856,9,493003
236,3,0,39.331526,106.987363,9,331437
490060,7,1,29.91573,84.5232,9,87496
100950,5,0,38.283044,104.605293,9,1184961
117,5,1,61.202299,149.883033,9,385094
708,3,1,34.446415,86.775012,9,61994
95300,1,0,40.277996,121.254117,9,69848
930198,5,5,26.50747,80.07444,9,1349014
169948,1,2,27.87893,81.59732,9,165955
95280,5,0,38.348469,119.452249,9,53657
780311,1,3,29.85497,81.32262,9,381796
148,5,1,34.980958,80.978358,9,493003
100938,7,1,32.177548,111.043487,9,210806
109953,5,3,27.88925,82.3483,9,544164
100934,3,1,32.074141,111.349249,9,44084
930198,5,4,26.50747,80.07444,9,1096437
117,1,3,33.465345,86.709956,9,368875
148,5,1,33.424235,86.747597,9,493003
117,1,2,61.202299,149.883033,9,487583
705,1,3,32.574499,85.498968,9,11101
100926,5,2,33.415922,112.626518,9,122368
96920,5,0,37.322349,118.389731,9,136747
870108,7,2,25.8108,80.15733,9,937331
979933,1,1,26.17933,80.30672,9,368561
27,1,1,30.052656,90.459014,9,37083
705,1,2,41.5464,90.5192,9,244371
117,1,2,41.79155,107.23907,9,487583
100926,5,1,33.415922,112.626518,9,138310
97000,1,0,36.210203,117.979577,9,97927
19280,1,0,40.321907,123.921293,9,98052
489949,3,2,30.50989,87.29086,9,568962
238,5,0,37.392732,105.910606,9,86101
102238,5,1,35.193543,109.437315,9,13235
169951,3,2,28.15774,81.81207,9,1007611
96920,1,0,37.322349,118.389731,9,129635
169951,3,1,28.15774,81.81207,9,708619
238,1,0,37.392732,105.910606,9,85997
6,5,1,32.307687,86.984287,9,42169
117,5,1,33.465345,86.709956,9,385094
489949,7,2,30.50989,87.29086,9,482705
117,5,1,32.86648,85.16627,9,385094
11,7,0,39.690678,106.663292,9,465498
705,5,2,32.574499,85.498968,9,247741
100938,3,2,32.177548,111.043487,9,212737
96540,1,0,35.380549,117.648133,9,61961
169948,5,2,27.87893,81.59732,9,165334
720171,5,2,30.27765,81.61768,9,1374323
49,5,1,46.243449,106.816156,9,80262
19280,5,0,40.321907,123.921293,9,99043
117,1,3,61.202299,149.883033,9,368875
100938,3,1,32.177548,111.043487,9,219345
705,5,1,41.5464,90.5192,9,225881
96540,5,0,35.380549,117.648133,9,65647
9033,1,2,41.344884,72.228725,9,517850
489949,7,1,30.50989,87.29086,9,638407
102238,1,1,35.193543,109.437315,9,12412
100934,7,1,32.074141,111.349249,9,38584
705,5,1,32.574499,85.498968,9,225881
6,5,1,32.762633,80.429983,9,42169
720172,1,1,30.2724,81.73468,9,207077
240,1,0,32.678455,95.466517,9,331875
240,5,1,31.37693,82.21849,9,144866
9044,1,3,41.371951,71.994106,9,317404
100871,3,1,31.361054,109.666204,9,54381
99070,1,0,37.641189,118.916628,9,85351
115,7,0,40.667456,103.126302,9,135519
240,5,2,30.684887,88.126921,9,111400
109953,1,5,27.88925,82.3483,9,513777
245,7,0,40.40665,104.935902,9,669328
240,5,3,30.684887,88.126921,9,184649
170064,1,2,35.521158,94.235062,9,87291
100846,1,1,32.588415,110.964879,9,35069
17,5,1,42.035924,72.130104,9,67425
100864,7,1,31.52657,110.014217,9,23987
50,3,2,32.566422,80.743572,9,501991
860214,7,1,26.23112,80.16312,9,438501
480368,1,4,30.46193,87.22534,9,108914
115,3,0,40.667456,103.126302,9,133569
148,1,1,33.04224,84.94972,9,381351
9044,5,3,41.371951,71.994106,9,341414
240,5,0,39.530757,106.044309,9,336486
99060,5,0,37.380834,118.477361,9,124516
102287,7,1,36.814863,109.890247,9,50390
930198,1,6,26.50747,80.07444,9,923913
170064,1,1,35.521158,94.235062,9,129207
480368,1,3,30.46193,87.22534,9,256977
99530,3,0,35.010274,117.649819,9,261473
100871,3,2,31.361054,109.666204,9,12198
480368,5,4,30.46193,87.22534,9,145648
100845,7,1,32.988808,109.1793,9,6944
870137,3,2,25.92502,80.3019,9,631885
240,5,1,30.684887,88.126921,9,144866
109953,5,1,27.88925,82.3483,9,341920
930198,5,1,26.50747,80.07444,9,332422
699,1,1,32.976147,87.790509,9,33095
240,5,4,30.684887,88.126921,9,125273
699,5,1,32.976147,87.790509,9,32430
99070,5,0,37.641189,118.916628,9,86534
979933,1,2,26.17933,80.30672,9,447792
11,5,1,42.344505,72.642902,9,37578
100851,3,0,38.848323,104.685395,9,335286
480368,5,2,30.46193,87.22534,9,289252
148,1,1,33.424235,86.747597,9,381351
244,3,0,40.373326,105.489628,9,143885
50,3,2,38.91806,76.94491,9,501991
100879,7,1,31.38946,109.51246,9,7833
102288,1,1,32.495072,114.636187,9,46526
134,1,1,34.46553,83.96928,9,349888
170064,5,2,35.521158,94.235062,9,77126
99440,5,0,39.775165,120.038975,9,57414
100851,7,0,38.848323,104.685395,9,357933
244,7,0,40.373326,105.489628,9,148103
480368,5,1,30.46193,87.22534,9,126907
134,1,1,48.943133,110.215097,9,349888
18030,5,0,40.851136,124.081903,9,494905
99440,1,0,39.775165,120.038975,9,56487
148,1,1,34.980958,80.978358,9,381351
480368,5,3,30.46193,87.22534,9,289127
100864,3,1,31.52657,110.014217,9,24104
870137,3,3,25.92502,80.3019,9,615577
99450,5,0,37.399973,118.352436,9,36772
26,7,1,41.54313,109.80622,9,13877
170181,1,1,27.2377,82.5023,9,387902
245,3,0,40.40665,104.935902,9,651249
9044,5,2,41.371951,71.994106,9,584881
100846,5,1,32.588415,110.964879,9,34823
750104,7,2,28.54169,81.08634,9,290868
102288,1,2,32.495072,114.636187,9,16194
50,3,3,38.91806,76.94491,9,274806
170064,5,1,35.521158,94.235062,9,140012
6,5,1,38.480876,81.463672,9,42169
99450,1,0,37.399973,118.352436,9,35455
780311,1,1,29.85497,81.32262,9,326640
100871,7,1,31.361054,109.666204,9,50285
9044,5,1,41.371951,71.994106,9,155448
100828,5,1,34.985013,110.088775,9,19048
6,5,1,35.804018,86.364657,9,42169
102288,5,2,32.495072,114.636187,9,13492
18040,1,0,41.15071,124.135002,9,82541
99050,5,0,37.117935,118.260322,9,103169
102288,5,1,32.495072,114.636187,9,43725
100845,3,1,32.988808,109.1793,9,7172
170053,7,2,35.45197,94.30814,9,28936
146,5,4,33.380724,86.814663,9,241777
134,1,1,33.389382,86.795555,9,349888
99060,1,0,37.380834,118.477361,9,118688
26,7,1,39.707134,82.187286,9,13877
99530,7,0,35.010274,117.649819,9,237834
99690,3,0,35.116944,118.203949,9,252750
17730,1,0,39.163431,122.920765,9,107882
100871,7,2,31.361054,109.666204,9,18146
100879,3,1,31.38946,109.51246,9,8137
50,3,1,43.463621,113.560345,9,510747
6,5,1,42.539243,72.626488,9,42169
720172,1,2,30.2724,81.73468,9,174396
148,1,1,46.960706,116.930856,9,381351
170181,1,2,27.2377,82.5023,9,391730
247,1,0,27.84384,97.632297,9,187728
489916,1,1,30.54356,87.28171,9,404510
701,3,2,33.352874,86.526594,9,112261
480368,1,2,30.46193,87.22534,9,307701
17730,5,0,39.163431,122.920765,9,104518
102287,3,1,36.814863,109.890247,9,44340
701,3,1,33.352874,86.526594,9,172452
25,1,2,33.377872,80.618367,9,51851
240,5,0,32.678455,95.466517,9,336486
130,5,1,42.253333,72.867153,10,283113
134,1,1,48.943133,110.215097,10,365383
25,1,1,36.247924,83.524725,10,109456
729914,1,1,30.35666,81.76062,10,565340
130,5,4,33.9086,84.22856,10,283660
104809,3,0,37.257868,107.876505,10,519144
109962,3,2,28.02784,82.20347,10,729601
109955,5,2,28.13405,82.41405,10,338288
27,1,1,47.382861,108.768489,10,37928
136,1,1,33.34915,86.780337,10,387375
107900,3,2,38.87131,104.656821,10,125265
130,5,2,33.9086,84.22856,10,412062
107556,1,2,38.977977,104.756082,10,213294
109953,1,5,27.88925,82.3483,10,476913
136,5,1,33.34915,86.780337,10,80680
136,1,1,40.253652,80.65189,10,387375
136,5,2,33.34915,86.780337,10,220681
131,3,1,43.50592,112.051292,10,100843
130,1,2,33.596739,79.022536,10,406416
16,5,1,34.500414,87.283412,10,112161
27,1,1,30.052656,90.459014,10,37928
720236,5,1,30.44534,81.41553,10,237786
105178,5,0,37.354462,102.61548,10,44642
25,5,1,33.377872,80.618367,10,102197
110177,3,1,28.83091,81.82208,10,347547
729914,5,2,30.35666,81.76062,10,668062
28,5,1,39.021459,82.611698,10,126540
134,1,2,33.389382,86.795555,10,527679
110177,7,2,28.83091,81.82208,10,413400
116070,1,0,32.693775,115.378977,10,56518
109962,3,3,28.02784,82.20347,10,796050
134,5,1,33.389382,86.795555,10,219752
720171,5,2,30.27765,81.61768,10,1401249
729914,5,1,30.35666,81.76062,10,554950
131,3,1,33.596739,79.022536,10,100843
729905,1,3,30.13464,81.53441,10,762005
729914,1,2,30.35666,81.76062,10,606328
136,1,2,48.914123,111.919684,10,414117
132,3,1,33.544938,86.671899,10,474821
730018,5,1,35.42583,91.83972,10,69660
107900,7,1,38.87131,104.656821,10,229024
799925,7,1,29.10404,81.20973,10,116690
109953,5,3,27.88925,82.3483,10,591707
134,5,1,48.943133,110.215097,10,219752
134,1,2,34.46553,83.96928,10,527679
28,5,1,34.464705,87.753488,10,126540
720235,1,1,30.34464,81.95345,10,53760
109953,5,4,27.88925,82.3483,10,553447
105548,3,0,39.563126,104.887086,10,1537098
105029,5,0,39.758004,104.827525,10,2076247
720236,1,2,36.045171,94.190832,10,137340
720216,1,2,30.40294,81.56457,10,479893
16,5,1,48.727384,116.302361,10,112161
25,1,1,41.773803,71.136856,10,109456
729905,5,3,30.13464,81.53441,10,761911
138,1,1,33.362628,86.776577,10,341316
25,5,2,33.377872,80.618367,10,43978
26,7,1,38.3984,82.4969,10,15170
132,7,1,46.992726,113.392217,10,436415
110177,3,3,28.83091,81.82208,10,345865
109962,7,1,28.02784,82.20347,10,452295
136,1,3,33.34915,86.780337,10,447923
26,3,1,41.54313,109.80622,10,14536
134,5,1,34.46553,83.96928,10,219752
109953,1,4,27.88925,82.3483,10,479449
130,1,4,33.9086,84.22856,10,290299
709919,1,1,28.32957,80.77445,10,292943
136,5,2,40.253652,80.65189,10,220681
116670,7,0,32.693767,115.38056,10,32781
134,5,2,33.389382,86.795555,10,397196
132,7,1,33.544938,86.671899,10,436415
27,5,1,33.377872,80.618367,10,41663
131,3,1,61.195438,149.852289,10,100843
28,1,1,42.90438,106.50001,10,132608
27,5,1,33.9775,83.6534,10,41663
26,7,1,39.707134,82.187286,10,15170
134,5,2,34.46553,83.96928,10,397196
131,3,2,43.50592,112.051292,10,175192
116380,7,3,32.773669,115.501201,10,150654
116070,5,0,32.693775,115.378977,10,70383
720216,1,1,30.40294,81.56457,10,466742
730018,1,1,35.42583,91.83972,10,70327
131,3,2,61.195438,149.852289,10,175192
107900,7,2,38.87131,104.656821,10,78119
130,5,1,33.596739,79.022536,10,283113
105029,1,0,39.758004,104.827525,10,2537767
28,5,1,43.78115,114.416403,10,126540
709919,1,3,28.32957,80.77445,10,391976
28,1,1,38.143125,82.603486,10,132608
16,5,0,33.144218,98.085098,10,1052188
27,1,1,42.059882,107.388514,10,37928
28,1,2,32.237547,81.148456,10,46832
709919,5,3,28.32957,80.77445,10,397900
116240,3,2,32.768736,115.80052,10,81950
131,3,1,46.988287,104.168157,10,100843
116240,7,3,32.768736,115.80052,10,86569
26,3,1,48.323234,116.439745,10,14536
116380,3,2,32.773669,115.501201,10,114462
720171,5,1,30.27765,81.61768,10,1272740
27,1,1,33.377872,80.618367,10,37928
25,1,1,31.771645,85.184892,10,109456
26,3,1,32.139107,85.766053,10,14536
136,1,1,34.33119,84.1225,10,387375
28,1,1,32.237547,81.148456,10,132608
131,3,2,46.988287,104.168157,10,175192
28,5,1,32.237547,81.148456,10,126540
720235,5,1,30.34464,81.95345,10,61424
28,1,2,34.464705,87.753488,10,46832
107556,5,1,38.977977,104.756082,10,393650
27,1,1,41.573502,78.914515,10,37928
28,5,1,38.143125,82.603486,10,126540
130,5,3,33.9086,84.22856,10,425727
134,7,1,33.835158,79.152067,10,115627
109953,5,1,27.88925,82.3483,10,367901
134,3,1,34.46553,83.96928,10,118380
131,7,2,61.195438,149.852289,10,128000
136,5,1,40.253652,80.65189,10,80680
134,3,1,33.835158,79.152067,10,118380
28,1,1,34.464705,87.753488,10,132608
134,1,5,33.389382,86.795555,10,218624
27,5,1,41.573502,78.914515,10,41663
105178,1,0,37.354462,102.61548,10,46397
709919,1,2,28.32957,80.77445,10,507106
107556,5,2,38.977977,104.756082,10,212007
116240,3,1,32.768736,115.80052,10,134326
134,3,1,40.070639,80.759644,10,118380
720171,1,1,30.27765,81.61768,10,1176684
132,3,2,33.544938,86.671899,10,321628
130,5,1,33.517366,86.865385,10,283113
110177,7,3,28.83091,81.82208,10,412955
109962,3,1,28.02784,82.20347,10,493715
109953,1,3,27.88925,82.3483,10,396635
799925,3,2,29.10404,81.20973,10,106673
134,3,1,60.791653,161.770413,10,118380
130,1,3,33.9086,84.22856,10,415311
25,1,2,31.771645,85.184892,10,42769
16,5,0,40.391024,104.993216,10,1052188
720236,5,2,36.045171,94.190832,10,140579
109955,5,3,28.13405,82.41405,10,235073
134,5,5,33.389382,86.795555,10,266509
720171,1,2,30.27765,81.61768,10,1440742
25,1,2,31.60861,82.46186,10,42769
116380,3,1,32.773669,115.501201,10,270959
720216,5,2,30.40294,81.56457,10,491512
130,1,2,33.517366,86.865385,10,406416
132,7,3,33.544938,86.671899,10,162318
26,3,1,38.3984,82.4969,10,14536
26,7,1,32.139107,85.766053,10,15170
28,1,1,47.545029,111.471607,10,132608
720236,1,1,30.44534,81.41553,10,245762
130,1,1,42.253333,72.867153,10,338189
131,7,2,43.50592,112.051292,10,128000
109962,7,3,28.02784,82.20347,10,772022
28,5,1,42.193609,70.919104,10,126540
720216,5,3,30.40294,81.56457,10,539584
130,5,2,33.596739,79.022536,10,412062
134,1,4,33.389382,86.795555,10,368643
134,7,1,60.791653,161.770413,10,115627
136,1,2,33.34915,86.780337,10,414117
131,7,2,46.988287,104.168157,10,128000
720235,1,2,30.34464,81.95345,10,15921
27,1,1,34.500333,87.292009,10,37928
